,Country Code,Country Name,City,CDP_id,CDP_Date_measure,CDP_Latitude,CDP_Longitude,CDP_Altitude,CDP_GDP,CDP_Land_Area,CDP_Population,CDP_Temperature,CDP_EmissionsScope1,CDP_EmissionsScope2,CDP_EmissionsScope3,CDP_TotalEmissions,CDP_Total+Emissions,CDP_Gas_CH4,CDP_Gas_CO2,CDP_Gas_N20,CDP_Gas_HFCs,CDP_Gas_NF3,CDP_Gas_PFCs,CDP_Gas_SF6,OWID_co2,OWID_co2_growth_prct,OWID_co2_growth_abs,OWID_consumption_co2,OWID_trade_co2,OWID_trade_co2_share,OWID_co2_per_capita,OWID_consumption_co2_per_capita,OWID_share_global_co2,OWID_cumulative_co2,OWID_share_global_cumulative_co2,OWID_co2_per_gdp,OWID_consumption_co2_per_gdp,OWID_co2_per_unit_energy,OWID_cement_co2,OWID_coal_co2,OWID_flaring_co2,OWID_gas_co2,OWID_oil_co2,OWID_other_industry_co2,OWID_cement_co2_per_capita,OWID_coal_co2_per_capita,OWID_flaring_co2_per_capita,OWID_gas_co2_per_capita,OWID_oil_co2_per_capita,OWID_other_co2_per_capita,OWID_share_global_coal_co2,OWID_share_global_oil_co2,OWID_share_global_gas_co2,OWID_share_global_flaring_co2,OWID_share_global_cement_co2,OWID_cumulative_coal_co2,OWID_cumulative_oil_co2,OWID_cumulative_gas_co2,OWID_cumulative_flaring_co2,OWID_cumulative_cement_co2,OWID_share_global_cumulative_coal_co2,OWID_share_global_cumulative_oil_co2,OWID_share_global_cumulative_gas_co2,OWID_share_global_cumulative_flaring_co2,OWID_share_global_cumulative_cement_co2,OWID_total_ghg,OWID_ghg_per_capita,OWID_methane,OWID_methane_per_capita,OWID_nitrous_oxide,OWID_nitrous_oxide_per_capita,OWID_primary_energy_consumption,OWID_energy_per_capita,OWID_energy_per_gdp,GINI_GINI,POP_Population,GDP_GDP,GDP_Property Rights,GDP_Government Integrity,GDP_Judicial Effectiveness,GDP_Tax Burden,GDP_Government Spending,GDP_Fiscal Health,GDP_Business Freedom,GDP_Labor Freedom,GDP_Monetary Freedom,GDP_Trade Freedom,GDP_Investment Freedom,GDP_Financial Freedom,HDI_HDI,CDP_inconsistent,CDP_pct_change2,Emission_Population,Classif,CategClassif
10,AUS,Australia,Hobsons Bay,68296,2017.0,,,,,,96470.0,,577698.69,895964.9,11011.46,1484675.05,1484675.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.124,80.9,79.1,79.9,86.5,62.8,60.1,86.2,88.3,84.1,86.6,87.6,80.0,90.0,,0.0,0.0,15.390018140354515,0,3
11,AUS,Australia,Melbourne,31109,2013.833333333333,-37.8141,144.963,31.0,45345300000.0,38.0,141800.33333333337,15.6,842145.0,3556173.0,644485.0,5128718.333333333,,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,1.0,405.9496666666666,0.3955,1.5748333333333333,388.40716666666674,-17.542,-4.259666666666667,16.854166666666668,16.136666666666667,1.1445,16742.512166666667,1.0961666666666667,0.3865,0.377,0.24925,3.0666666666666664,174.06450000000004,12.528166666666666,73.90033333333334,138.50533333333334,3.884833333333333,0.12766666666666668,7.229999999999999,0.5178333333333333,3.066333333333333,5.751000000000001,0.1615,1.1888333333333332,1.159333333333333,1.0701666666666667,3.2655,0.20916666666666664,9439.149666666666,5095.0858333333335,1720.135833333333,217.906,178.02583333333337,1.3083333333333331,0.9465,0.8091666666666667,1.3880000000000001,0.4913333333333334,530.6575,22.3405,133.02749999999997,5.6022500000000015,68.9325,2.90425,1611.1000000000006,67800.66975,1.5530000000000002,34.4,85.75350000000002,81.36666666666667,86.73333333333332,81.48333333333333,93.15,63.95,61.56666666666666,84.44999999999997,92.0,80.88333333333334,84.76666666666667,86.3,80.83333333333333,90.0,0.9375,0.0,0.05013349778685807,36.168591517180246,1,5
12,AUS,Australia,Melton,59971,2017.0,,,,,,,,793371.0,1420834.0,148990.0,2363195.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.124,80.9,79.1,79.9,86.5,62.8,60.1,86.2,88.3,84.1,86.6,87.6,80.0,90.0,,0.0,0.0,,0,5
13,AUS,Australia,Mornington Peninsula Shire,73722,2018.0,,,,,,160862.0,,958773.0,992254.0,116185.0,1858540.0,2067212.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.124,80.9,79.1,79.9,86.5,62.8,60.1,86.2,88.3,84.1,86.6,87.6,80.0,90.0,,0.0,0.0,11.553629819348261,0,3
14,AUS,Australia,Perth,43934,2015.0,-31.9526,115.861,,,20.01,29764.0,,123613.0,1028194.0,209463.0,653337.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,415.954,0.20600000000000002,0.857,378.92199999999997,-37.031,-8.902999999999997,16.706,15.219000000000001,1.1420000000000001,17770.925,1.099,,,,2.9419999999999997,169.265,17.267,79.43,143.15,3.8989999999999996,0.11800000000000001,6.797999999999999,0.6940000000000001,3.19,5.749,0.157,1.158,1.168,1.061,4.02,0.19399999999999998,9874.001,5444.741,1910.549,254.109,185.50400000000002,1.3030000000000002,0.958,0.83,1.526,0.46299999999999997,,,,,,,,,,,86.068,81.46666666666667,80.2,82.2,88.66666666666669,62.93333333333334,60.96666666666667,87.43333333333334,88.39999999999998,82.60000000000002,86.73333333333332,87.33333333333331,80.0,90.0,0.943,0.0,0.0,21.950577879317297,0,3
15,AUS,Australia,Port Phillip,73703,2018.0,,,,,21.0,115601.0,,422725.0,853034.0,147541.0,1423300.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6,82.8,89.3,86.1,63.0,61.6,91.8,87.8,84.0,86.2,88.2,80.0,90.0,,0.0,0.0,12.312177230300776,0,3
16,AUS,Australia,Sydney,31114,2013.625,-33.8675,151.207,39.0,114000000000.0,26.0,227878.8,20.0,199620.2,2998721.412,1345366.146666667,4298310.40125,4146971.56,1.0,1.0,0.875,1.0,1.0,1.0,1.0,405.9496666666666,0.3955,1.5748333333333333,388.40716666666674,-17.542,-4.259666666666667,16.854166666666668,16.136666666666667,1.1445,16742.512166666667,1.0961666666666667,0.3865,0.377,0.24925,3.0666666666666664,174.06450000000004,12.528166666666666,73.90033333333334,138.50533333333334,3.884833333333333,0.12766666666666668,7.229999999999999,0.5178333333333333,3.066333333333333,5.751000000000001,0.1615,1.1888333333333332,1.159333333333333,1.0701666666666667,3.2655,0.20916666666666664,9439.149666666666,5095.0858333333335,1720.135833333333,217.906,178.02583333333337,1.3083333333333331,0.9465,0.8091666666666667,1.3880000000000001,0.4913333333333334,530.6575,22.3405,133.02749999999997,5.6022500000000015,68.9325,2.90425,1611.1000000000006,67800.66975,1.5530000000000002,34.4,85.80642857142857,81.4625,85.2875,82.26249999999997,89.725,63.6875,61.3875,86.725,91.0125,81.675,85.17500000000003,86.7,80.625,90.0,0.9375,0.0,-0.041646499251239325,18.86226538515211,0,3
17,AUS,Australia,Wollongong,54253,2017.0,-34.4278,150.893,,,,216071.0,,802881.0,1944120.0,,3091346.0,281078.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.124,80.9,79.1,79.9,86.5,62.8,60.1,86.2,88.3,84.1,86.6,87.6,80.0,90.0,,0.0,0.0,14.307084245456355,0,3
18,AUS,Australia,Wyndham,68290,2017.0,,,,,542.0,255322.0,,1178612.51,2194812.42,231804.98,3402006.54,3605229.91,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.124,81.75,80.94999999999997,84.6,86.3,62.9,60.85,89.0,88.05,84.05,86.4,87.9,80.0,90.0,,0.0,0.0,13.324376826125441,0,3
19,BGR,Bulgaria,Sofia,43917,2016.0,42.6977,23.3219,,,1311.0,1428411.0,,2640787.143333333,3340577.96,,4959238.67,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,43.552,-8.322000000000001,-3.9539999999999997,39.146,-4.4060000000000015,-10.116,6.176,5.551,0.12,3748.739,0.23199999999999998,,,,1.224,22.089000000000002,0.7120000000000001,5.7810000000000015,12.491,1.255,0.17300000000000001,3.1319999999999997,0.10099999999999999,0.82,1.771,0.17800000000000002,0.151,0.102,0.077,0.166,0.081,2108.1420000000007,1181.1689999999999,325.748,7.8279999999999985,102.488,0.278,0.20800000000000002,0.142,0.047,0.256,,,,,,,,,,41.3,75.1775,69.16666666666667,63.43333333333334,39.16666666666667,43.26666666666667,90.46666666666668,63.5,97.43333333333334,63.2,67.53333333333333,85.5,86.43333333333334,70.0,60.0,0.813,0.0,-0.03231402991272125,3.4718569585364434,1,5
20,BGR,Bulgaria,Stara Zagora,58461,2015.0,42.4258,25.6345,196.0,2244657.0,5151.1,325963.0,12.9,,,,1104.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.505,4.744,2.151,39.839,-7.666,-16.137999999999998,6.689,5.61,0.133,3705.188,0.23399999999999999,,,,1.239,25.794,0.878,6.037999999999999,12.274000000000001,1.2819999999999998,0.175,3.6319999999999997,0.124,0.85,1.7280000000000002,0.18100000000000002,0.179,0.10099999999999999,0.085,0.217,0.084,2086.052,1168.677,319.967,7.117000000000001,101.265,0.281,0.21,0.14400000000000002,0.044000000000000004,0.263,,,,,,,,,,40.4,74.669,67.9,62.5,41.8,38.9,91.0,58.4,86.4,66.7,68.3,83.3,87.0,70.0,60.0,0.8109999999999999,0.0,0.0,0.0033868874688231486,1,5
21,BOL,Bolivia,La Paz,50364,2012.0,-16.5,-68.15,3200.0,,2010.0,,13.0,1152922.4,273611.4,,1380.95,,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,19.910666666666668,4.0056666666666665,0.7556666666666666,19.015,-0.8959999999999999,-4.566666666666666,1.8316666666666663,1.7483333333333333,0.05666666666666665,418.417,0.02766666666666667,0.3093333333333333,0.2953333333333333,0.2,1.3683333333333334,,0.14800000000000002,8.058,10.336666666666666,,0.126,,0.013666666666666669,0.7406666666666667,0.951,,,0.08700000000000001,0.11900000000000001,0.04033333333333334,0.094,0.23399999999999999,245.6123333333333,121.74700000000001,30.607,20.216,0.0,0.046000000000000006,0.058,0.19833333333333333,0.05666666666666668,143.70333333333332,13.217,28.82333333333333,2.6486666666666667,10.16,0.9333333333333332,98.22399999999999,9173.795,1.597,46.6,68.39266666666667,47.53333333333333,10.0,32.36666666666667,,86.76666666666667,59.63333333333333,,55.29999999999999,29.03333333333333,68.23333333333333,77.26666666666667,13.333333333333336,43.33333333333334,0.6963333333333334,0.3333333333333333,-0.04133981256508151,,0,1
22,BRA,Brazil,Aracaju,52638,2016.0,-10.9472,-37.0731,,,,641523.0,,737282.0,300814.0,89532.0,1128628.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,466.649,-3.702,-17.939,488.871,22.221,4.762,2.228,2.334,1.281,14659.388,0.907,,,,18.933,69.742,2.924,66.234,308.816,,0.09,0.33299999999999996,0.013999999999999999,0.316,1.474,,0.47700000000000004,2.52,0.884,0.6809999999999999,1.25,2333.9139999999998,10372.239,1085.065,148.759,719.4119999999997,0.308,1.825,0.47200000000000003,0.893,1.797,,,,,,,,,,53.65,86.6965,51.65,56.55,29.75,53.6,70.55,52.95,6.800000000000002,58.25,49.35,73.45,68.75,50.0,50.0,0.762,0.0,0.0,1.7592946784448882,1,5
23,BRA,Brazil,Belo Horizonte,35848,2013.7142857142856,-19.916699999999995,-43.93450000000001,900.0,43869093354.0,331.0,2476152.5,21.0,2726619.9375,497153.3775,1530722.245,3787865.5514285713,,1.0,1.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,490.63916666666665,0.3573333333333335,1.091833333333333,522.3430000000001,31.704,6.413166666666666,2.3915,2.5464999999999995,1.384,13455.847000000002,0.8805,0.16525,0.177,0.1455,22.65216666666667,70.702,3.049,71.33866666666667,322.89733333333334,,0.11066666666666664,0.34450000000000003,0.014833333333333332,0.34766666666666673,1.5736666666666668,,0.4826666666666666,2.7045,1.0373333333333334,0.8088333333333334,1.5488333333333333,2158.1545,9576.686166666668,911.8093333333333,141.21200000000005,667.9853333333333,0.299,1.778333333333333,0.4275,0.902,1.8403333333333332,1392.7825,6.84125,434.1,2.1315000000000004,177.9825,0.87425,3422.6459999999997,16812.112500000007,1.136,52.957142857142856,86.03071428571427,54.84285714285714,51.871428571428574,36.25714285714286,52.3,69.77142857142857,53.42857142857143,12.133333333333333,57.085714285714296,51.8,70.25714285714287,69.27142857142857,51.42857142857143,54.28571428571429,0.7576666666666666,0.0,0.07521874775940415,1.529738395122502,1,2
24,BRA,Brazil,Betim,54623,2012.75,-19.9673,-44.2012,860.0,16409537.0,346.0,378089.0,20.0,,,,2731501.75,1763018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,482.15033333333326,-2.630666666666667,-13.491333333333335,506.8056666666666,24.65533333333333,5.109333333333333,2.3273333333333333,2.446333333333333,1.3483333333333334,14027.278333333335,0.894,0.156,0.16399999999999998,0.14400000000000002,20.665666666666667,71.51933333333334,2.946,70.95333333333333,316.0660000000001,,0.09966666666666668,0.3453333333333333,0.014333333333333332,0.3423333333333334,1.5253333333333332,,0.4913333333333333,2.6093333333333333,1.0003333333333333,0.7436666666666666,1.4069999999999998,2241.528666666667,9951.86,995.7393333333333,144.77833333333334,693.3726666666665,0.3036666666666667,1.802,0.451,0.899,1.8236666666666668,1409.94,6.896,446.83,2.185,180.66,0.884,3441.8940000000002,16833.084,1.082,53.03333333333333,86.21600000000002,53.65000000000001,54.52500000000001,38.1,50.63333333333333,69.875,52.325,11.7,58.5,50.175,71.25,68.825,52.5,52.5,0.7596666666666666,0.0,-0.17180979688849632,7.224494100595362,0,5
25,BRA,Brazil,Brasilia,35995,2012.0,-15.794229,-47.882166,1172.0,171235.0,5780.0,1409671.0,21.0,7739830000.0,,,773983.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,481.5155,-1.0515,-5.3130000000000015,506.9515,25.4365,5.2810000000000015,2.3265,2.449,1.358,13950.445,0.893,0.17,0.179,0.142,20.1265,68.8355,3.0465,67.75450000000001,321.7525,,0.0975,0.3325,0.0145,0.327,1.5545,,0.478,2.6655,0.9640000000000001,0.7885,1.3695,2228.968,9902.1665,984.1075,144.373,690.8304999999998,0.303,1.8005,0.449,0.9009999999999999,1.8285,1379.38,6.691,445.11,2.1590000000000003,182.86,0.887,3366.179,16327.755,1.198,53.3,86.1755,54.7,50.0,38.2,49.7,69.9,54.15000000000001,22.8,61.35,52.4,65.6,69.4,52.5,50.0,0.7595,0.5,0.0,0.549052225661165,1,1
26,BRA,Brazil,Curitiba,31156,2013.166666666667,-25.4311,-49.2647,935.0,79400000000.0,144301.33333333337,1780325.0,18.0,3108896.0,369562.6,484524.0,3743723.0,1474199.333333333,1.0,1.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,488.3935,0.0055000000000002824,0.07050000000000001,517.995,29.6015,5.9932500000000015,2.36625,2.50975,1.37075,13823.69325,0.8892500000000001,0.171,0.183,0.146,21.3735,70.25475,3.1235,69.94375,323.69825,,0.10374999999999998,0.34025,0.015,0.33875000000000005,1.568,,0.4815,2.69175,0.9990000000000001,0.8055,1.4405,2210.98525,9819.905250000002,964.85575,143.56425000000004,684.3832499999999,0.30175,1.794,0.44225,0.9005000000000001,1.8295,1396.4050000000002,6.831,436.295,2.1335,180.725,0.8839999999999999,3424.0205,16749.873,1.1715,53.2,86.24719999999998,53.88333333333333,53.40000000000001,36.56666666666667,50.90000000000001,70.01666666666667,53.81666666666667,10.25,58.91666666666666,50.46666666666666,70.86666666666666,68.9,53.33333333333334,51.66666666666666,0.7592499999999999,0.0,0.037091213595209865,2.1028312246359513,1,2
27,BRA,Brazil,Extrema,60273,2014.0,-22.8403,-46.328,973.0,4676285000.0,243.1,34036.5,17.7,115719.73,16201.19,714.1,131931.005,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,475.6185,-1.209,-5.897,499.9405,24.3215,5.107,2.28,2.3965,1.3195,14426.0635,0.9025,,,,19.115,70.0745,2.924,67.84049999999999,315.6645,,0.0915,0.336,0.013999999999999999,0.325,1.5130000000000001,,0.4825,2.5845,0.93,0.7025,1.2785,2299.0429999999997,10217.831,1051.948,147.297,709.9454999999997,0.3065,1.8175,0.465,0.8959999999999999,1.8075,,,,,,,,,,53.6,86.439,52.15,55.4,32.4,52.6,70.35,51.90000000000001,15.25,59.95,49.55,69.2,68.95,50.0,50.0,0.7615,0.0,3.789859859271161e-08,3.8761625020198904,1,2
28,BRA,Brazil,Florianopolis,50384,2011.7142857142856,-27.595,-48.5482,3.0,8787850000.0,437.0,528000.0,20.0,1337113.4,145259.0,,993384.1428571428,2099020.0,0.7142857142857143,1.0,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,489.7576,-1.0903999999999998,-5.6796,518.5032,28.7458,5.8174,2.3774,2.517,1.3778,13704.896200000005,0.8868,0.166,0.17666666666666667,0.14533333333333334,21.8522,71.0856,3.0968,71.3908,322.3324,,0.1062,0.345,0.015,0.34640000000000004,1.5643999999999998,,0.48700000000000004,2.6852,1.0274,0.8096,1.4852,2194.0882,9739.9078,948.5490000000003,142.7996,679.5519999999998,0.301,1.7894,0.4384,0.9014,1.8348,1400.916666666667,6.852666666666668,439.80666666666673,2.1506666666666665,180.70333333333332,0.884,3429.978333333333,16777.609999999993,1.1416666666666668,52.98333333333333,86.16766666666666,54.271428571428565,52.91428571428572,37.34285714285715,50.90000000000001,69.78571428571429,53.4,10.25,58.15714285714286,50.7,70.65714285714286,69.0,52.85714285714285,52.85714285714285,0.7585999999999999,0.0,0.4220237015982841,1.8814093614718614,1,2
29,BRA,Brazil,Fortaleza,35865,2014.0,-10.7183,-48.3936,,,,2627.482,,4037064.53,522914.8795,579534.655,5139514.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,466.649,-3.702,-17.939,488.871,22.221,4.762,2.228,2.334,1.281,14659.388,0.907,,,,18.933,69.742,2.924,66.234,308.816,,0.09,0.33299999999999996,0.013999999999999999,0.316,1.474,,0.47700000000000004,2.52,0.884,0.6809999999999999,1.25,2333.9139999999998,10372.239,1085.065,148.759,719.4119999999997,0.308,1.825,0.47200000000000003,0.893,1.797,,,,,,,,,,53.9,86.569,51.4,55.8,31.4,55.5,70.6,50.7,7.7,58.6,46.8,71.4,68.5,50.0,50.0,0.762,0.0,0.0,1956.0605933741888,0,1
30,BRA,Brazil,Goiania,42123,2011.75,-16.6869,-49.2648,749.0,30131330.0,739.0,1737516.5,23.2,,,,2016320.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,495.53475,-0.43749999999999983,-2.61475,525.91125,30.376999999999995,6.08125,2.41475,2.56275,1.402,13466.273250000002,0.88175,0.166,0.17666666666666667,0.14533333333333334,22.581999999999997,71.4215,3.14,72.68,325.7115,,0.11025,0.348,0.01525,0.35400000000000004,1.5869999999999995,,0.4895,2.7265,1.06325,0.84175,1.544,2159.13175,9581.825,914.42,141.30975,669.587,0.29925,1.7805,0.43,0.9035,1.84425,1400.916666666667,6.852666666666668,439.80666666666673,2.1506666666666665,180.70333333333332,0.884,3429.978333333333,16777.609999999993,1.1416666666666668,52.65000000000001,85.90324999999999,55.725,50.0,39.075,49.7,69.25,53.325,22.8,57.52500000000001,51.675,67.625,69.425,52.5,55.0,0.7577499999999999,0.0,0.0,1.1604609222416018,1,5
31,BRA,Brazil,Guaratingueta,54610,2015.0,-22.808027,-45.19422,540.0,825170000.0,751.0,,24.0,497.63,,,548195.98,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,478.44300000000004,-3.387,-16.771,502.89300000000003,24.451,5.11,2.3209999999999997,2.439,1.358,13708.151000000002,0.888,0.17,0.179,0.142,20.956,67.264,3.1689999999999996,66.062,320.992,,0.102,0.326,0.015,0.32,1.557,,0.46799999999999997,2.682,0.9520000000000001,0.853,1.432,2193.764,9740.91,949.3839999999999,142.911,681.182,0.301,1.791,0.44,0.903,1.839,1379.38,6.691,445.11,2.1590000000000003,182.86,0.887,3366.179,16327.755,1.198,53.3,86.042,56.5,45.0,43.0,,69.7,55.2,,61.4,52.5,64.2,69.4,55.0,50.0,0.758,0.0,0.0,,0,5
32,BRA,Brazil,Joao Pessoa,50394,2014.0,-7.168819999999998,-34.8639,,,211.28599999999997,723515.0,,2309846.0,194421.0,333232.0,1550999.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,466.649,-3.702,-17.939,488.871,22.221,4.762,2.228,2.334,1.281,14659.388,0.907,,,,18.933,69.742,2.924,66.234,308.816,,0.09,0.33299999999999996,0.013999999999999999,0.316,1.474,,0.47700000000000004,2.52,0.884,0.6809999999999999,1.25,2333.9139999999998,10372.239,1085.065,148.759,719.4119999999997,0.308,1.825,0.47200000000000003,0.893,1.797,,,,,,,,,,53.65,86.6965,52.33333333333334,56.79999999999999,35.03333333333333,51.3,70.5,53.5,6.066666666666667,59.0,49.4,74.7,68.43333333333334,53.33333333333334,50.0,0.762,0.0,0.0,2.1436998541840873,1,5
33,BRA,Brazil,Londrina,54625,2015.5,-23.3356,-51.1505,,,1651.0,532570.0,,1019529.5,124576.5,16017.5,1201274.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4,86.824,52.8,57.3,36.85,49.2,70.45,54.90000000000001,5.25,59.2,50.7,76.35,68.4,55.0,50.0,,0.0,-0.061398361533142425,2.255617101977205,1,5
34,BRA,Brazil,Niteroi,57509,2015.75,-22.8928,-43.1184,5.0,19908.0,66945.05,380938.00700000004,23.0,1134407.8,164574.2,430620.0,1729602.1575,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,475.6185,-1.209,-5.897,499.9405,24.3215,5.107,2.28,2.3965,1.3195,14426.0635,0.9025,,,,19.115,70.0745,2.924,67.84049999999999,315.6645,,0.0915,0.336,0.013999999999999999,0.325,1.5130000000000001,,0.4825,2.5845,0.93,0.7025,1.2785,2299.0429999999997,10217.831,1051.948,147.297,709.9454999999997,0.3065,1.8175,0.465,0.8959999999999999,1.8075,,,,,,,,,,53.53333333333333,86.56733333333334,52.475,56.35,34.625,50.90000000000001,70.4,53.4,10.25,59.575,50.125,72.775,68.675,52.5,50.0,0.7615,0.0,3.0353803914806576e-08,4.5403769792390385,1,2
35,BRA,Brazil,Palmas,54650,2013.0,-10.2491,-48.3243,,899887.0,,272726.0,,589055.31,36336.28,,625391.59,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,478.44300000000004,-3.387,-16.771,502.89300000000003,24.451,5.11,2.3209999999999997,2.439,1.358,13708.151000000002,0.888,0.17,0.179,0.142,20.956,67.264,3.1689999999999996,66.062,320.992,,0.102,0.326,0.015,0.32,1.557,,0.46799999999999997,2.682,0.9520000000000001,0.853,1.432,2193.764,9740.91,949.3839999999999,142.911,681.182,0.301,1.791,0.44,0.903,1.839,1379.38,6.691,445.11,2.1590000000000003,182.86,0.887,3366.179,16327.755,1.198,53.3,86.042,56.5,45.0,43.0,,69.7,55.2,,61.4,52.5,64.2,69.4,55.0,50.0,0.758,0.0,0.0,2.2931131978615897,1,5
36,BRA,Brazil,Porto Alegre,35880,2013.0,30.0,51.0,10.0,13798686254.0,469684.0,1409351.0,19.5,2351195.0,,,2829128.0,,1.0,1.0,0.5,1.0,1.0,1.0,1.0,472.546,-3.5445,-17.355,495.882,23.336,4.936,2.2745,2.3865,1.3195,14183.769500000002,0.8975,0.17,0.179,0.142,19.9445,68.503,3.0465,66.148,314.904,,0.096,0.3295,0.0145,0.318,1.5154999999999998,,0.4725,2.6010000000000004,0.918,0.7669999999999999,1.341,2263.839,10056.5745,1017.2245,145.83499999999995,700.2969999999998,0.3045,1.808,0.456,0.898,1.818,1379.38,6.691,445.11,2.1590000000000003,182.86,0.887,3366.179,16327.755,1.198,53.6,86.3055,53.95,50.4,37.2,55.5,70.15,52.95,7.7,60.0,49.65,67.80000000000001,68.95,52.5,50.0,0.76,0.0,0.0,2.0073977312961784,1,5
37,BRA,Brazil,Porto Velho,60318,2013.0,-20.3338,-40.3776,,,,428527.0,,17164389.21,,,850209.83,17109891.42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,466.649,-3.702,-17.939,488.871,22.221,4.762,2.228,2.334,1.281,14659.388,0.907,,,,18.933,69.742,2.924,66.234,308.816,,0.09,0.33299999999999996,0.013999999999999999,0.316,1.474,,0.47700000000000004,2.52,0.884,0.6809999999999999,1.25,2333.9139999999998,10372.239,1085.065,148.759,719.4119999999997,0.308,1.825,0.47200000000000003,0.893,1.797,,,,,,,,,,53.9,86.569,51.4,55.8,31.4,55.5,70.6,50.7,7.7,58.6,46.8,71.4,68.5,50.0,50.0,0.762,0.0,0.0,1.9840286142996824,1,5
38,BRA,Brazil,Recife,35872,2013.4,-8.057830000000001,-34.8829,4.0,30762711.5,218.0,1604773.0,26.0,1473884.97,316293.16000000003,1018927.02,600009.72,2894038.28,1.0,1.0,0.8,0.8,0.8,0.8,0.8,489.7576,-1.0903999999999998,-5.6796,518.5032,28.7458,5.8174,2.3774,2.517,1.3778,13704.896200000005,0.8868,0.166,0.17666666666666667,0.14533333333333334,21.8522,71.0856,3.0968,71.3908,322.3324,,0.1062,0.345,0.015,0.34640000000000004,1.5643999999999998,,0.48700000000000004,2.6852,1.0274,0.8096,1.4852,2194.0882,9739.9078,948.5490000000003,142.7996,679.5519999999998,0.301,1.7894,0.4384,0.9014,1.8348,1400.916666666667,6.852666666666668,439.80666666666673,2.1506666666666665,180.70333333333332,0.884,3429.978333333333,16777.609999999993,1.1416666666666668,52.9,86.03639999999999,54.86,51.16,37.540000000000006,52.6,69.52000000000001,52.8,15.25,57.74000000000001,50.7,68.38,69.24,52.0,54.0,0.7585999999999999,0.2,0.006931721801774593,0.37389071226896264,1,1
39,BRA,Brazil,RioJaneiro,31176,2010.833333333333,-22.9054,-43.5614,5.0,291194311187.0,1224.6,6498578.0,23.7,16941332.666666668,4096511.0,,17776552.333333332,22574735.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,490.63916666666665,0.3573333333333335,1.091833333333333,522.3430000000001,31.704,6.413166666666666,2.3915,2.5464999999999995,1.384,13455.847000000002,0.8805,0.16525,0.177,0.1455,22.65216666666667,70.702,3.049,71.33866666666667,322.89733333333334,,0.11066666666666664,0.34450000000000003,0.014833333333333332,0.34766666666666673,1.5736666666666668,,0.4826666666666666,2.7045,1.0373333333333334,0.8088333333333334,1.5488333333333333,2158.1545,9576.686166666668,911.8093333333333,141.21200000000005,667.9853333333333,0.299,1.778333333333333,0.4275,0.902,1.8403333333333332,1392.7825,6.84125,434.1,2.1315000000000004,177.9825,0.87425,3422.6459999999997,16812.112500000007,1.136,52.88333333333333,85.8985,55.33333333333332,50.96666666666667,37.61666666666667,52.6,69.64999999999999,53.13333333333333,15.25,56.95000000000001,51.78333333333333,69.38333333333334,69.31666666666666,51.66666666666666,55.0,0.7576666666666666,0.0,0.10735298422478863,2.7354526379976254,1,2
