,Country Code,City,Year,Country Name,CDP_TotalEmissions,CDP_Longitude,CDP_Latitude,OWID_iso_code,OWID_co2,OWID_co2_growth_prct,OWID_co2_growth_abs,OWID_consumption_co2,OWID_trade_co2,OWID_trade_co2_share,OWID_co2_per_capita,OWID_consumption_co2_per_capita,OWID_share_global_co2,OWID_cumulative_co2,OWID_share_global_cumulative_co2,OWID_co2_per_gdp,OWID_consumption_co2_per_gdp,OWID_co2_per_unit_energy,OWID_cement_co2,OWID_coal_co2,OWID_flaring_co2,OWID_gas_co2,OWID_oil_co2,OWID_other_industry_co2,OWID_cement_co2_per_capita,OWID_coal_co2_per_capita,OWID_flaring_co2_per_capita,OWID_gas_co2_per_capita,OWID_oil_co2_per_capita,OWID_other_co2_per_capita,OWID_share_global_coal_co2,OWID_share_global_oil_co2,OWID_share_global_gas_co2,OWID_share_global_flaring_co2,OWID_share_global_cement_co2,OWID_cumulative_coal_co2,OWID_cumulative_oil_co2,OWID_cumulative_gas_co2,OWID_cumulative_flaring_co2,OWID_cumulative_cement_co2,OWID_share_global_cumulative_coal_co2,OWID_share_global_cumulative_oil_co2,OWID_share_global_cumulative_gas_co2,OWID_share_global_cumulative_flaring_co2,OWID_share_global_cumulative_cement_co2,OWID_total_ghg,OWID_ghg_per_capita,OWID_methane,OWID_methane_per_capita,OWID_nitrous_oxide,OWID_nitrous_oxide_per_capita,OWID_primary_energy_consumption,OWID_energy_per_capita,OWID_energy_per_gdp,OWID_population,OWID_gdp,GINI_GINI,POP_Population,GDP_GDP,HDI_HDI Rank,HDI_HDI,Temp_AvgTemperature,City_Longitude,City_Latitude,City_Population,City_Land_Area,City_HDI,City_GINI,City_Overall Score (GDP),City_Property Rights,City_Government Integrity,City_Judicial Effectiveness,City_Tax Burden,City_Government Spending,City_Fiscal Health,City_Business Freedom,City_Labor Freedom,City_Monetary Freedom,City_Trade Freedom,City_Investment Freedom,City_Financial Freedom
610,NGA,Ibadan,2017,Nigeria,10000.0,3.9470400000000003,7.37753,NGA,130.275,11.562,13.502,131.764,1.4880000000000002,1.143,0.6829999999999999,0.69,0.365,3548.746,0.225,,,,8.524,0.121,15.656,32.415,73.558,,0.045,0.001,0.08199999999999999,0.17,0.385,,0.001,0.604,0.456,3.875,0.5770000000000001,70.057,1558.39,600.648,1212.49,107.161,0.009000000000000001,0.28,0.27,7.474,0.278,,,,,,,,,,190872992.0,,,49.519,57.1,161.0,0.531,,3.94704,7.377535000000001,6091589.0,3080.0,0.531,38.87940929917293,57.1,35.3,12.2,33.2,85.2,95.2,87.2,48.9,73.9,71.3,62.3,40.0,40.0
611,NGA,Lagos,2016,Nigeria,29426266.0,3.3792,6.524369999999999,NGA,116.774,2.8480000000000003,3.234,128.22,11.446,9.802,0.628,0.69,0.332,3418.47,0.221,0.118,0.13,,8.524,0.121,15.737,31.836,60.555,,0.046,0.001,0.085,0.171,0.326,,0.001,0.506,0.459,4.237,0.5820000000000001,69.937,1484.831,568.2330000000002,1196.8339999999996,98.636,0.01,0.273,0.264,7.566,0.266,481.02,2.587,133.82,0.72,37.39,0.201,,,,185960000.0,990000000000.0,,48.683,57.5,161.0,0.526,81.9052486187845,,,,,,,,,,,,,,,,,,,
612,NGA,Lagos,2018,Nigeria,29333951.0,3.3792,6.524369999999999,NGA,136.078,4.454,5.803,129.862,-6.216,-4.5680000000000005,0.695,0.6629999999999999,0.374,3684.824,0.228,,,,8.524,0.121,15.656,34.33,77.446,,0.044,0.001,0.08,0.175,0.395,,0.001,0.632,0.458,3.645,0.563,70.178,1635.836,634.979,1228.146,115.685,0.009000000000000001,0.28800000000000003,0.276,7.376,0.289,,,,,,,,,,195875008.0,,35.1,50.344,58.5,161.0,0.534,81.55864022662891,,,,,,,,,,,,,,,,,,,
613,NGA,Lagos,2019,Nigeria,31018327.0,3.3792,6.524369999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.157,57.3,,,,,,,,,,,,,,,,,,,,,,
614,NGA,Lagos,2020,Nigeria,28128033.0,3.3792,6.524369999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.2,,,,,,,,,,,,,,,,,,,,,,
615,NOR,Arendal,2019,Norway,1314864.0,8.77245,58.4618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.616,73.0,,,,,,,,,,,,,,,,,,,,,,
616,NOR,Brum,2017,Norway,227962.0,10.5938,59.9205,NOR,43.563,-2.047,-0.91,48.808,5.245,12.041,8.226,9.216,0.122,2512.995,0.159,,,,0.7659999999999999,4.285,2.302,13.701,22.149,0.361,0.145,0.809,0.435,2.587,4.182,0.068,0.03,0.182,0.193,0.57,0.052000000000000005,624.816,1357.469,358.5619999999999,103.035,59.747,0.084,0.244,0.161,0.635,0.155,,,,,,,,,,5296000.0,,27.0,81.87100000000002,74.0,1.0,0.954,,,,,,,,,,,,,,,,,,,,
617,NOR,Brum,2018,Norway,221948.0,10.5938,59.9205,NOR,43.81800000000001,0.586,0.255,48.354,4.5360000000000005,10.353,8.209,9.058,0.12,2556.812,0.158,,,,0.73,4.208,2.189,13.419,22.903,0.369,0.13699999999999998,0.7879999999999999,0.41,2.514,4.291,0.069,0.029,0.187,0.179,0.51,0.048,629.024,1380.372,371.981,105.224,60.476000000000006,0.083,0.243,0.162,0.632,0.151,,,,,,,,,,5338000.0,,27.6,82.24799999999998,74.3,1.0,0.956,,,,,,,,,,,,,,,,,,,,
618,NOR,Oslo,2013,Norway,2344284.0,10.7522,59.9139,NOR,44.982,-0.124,-0.056,48.54600000000001,3.563,7.921,8.857000000000003,9.558,0.129,2334.692,0.162,0.111,0.12,0.087,0.731,4.009,2.645,12.255,24.904,0.44,0.14400000000000002,0.789,0.521,2.4130000000000003,4.9030000000000005,0.087,0.027000000000000003,0.214,0.187,0.758,0.051,608.012,1263.958,304.648,93.466,56.898,0.08900000000000001,0.249,0.156,0.635,0.174,24.15,4.755,5.1,1.004,3.14,0.618,515.349,101466.601,1.269,5079000.0,406000000000.0,26.4,80.286,70.5,1.0,0.944,41.17589041095891,10.7522454,59.9138688,665929.5,454.0,0.944,26.4,70.5,90.0,90.0,84.65,51.0,40.3,98.1,92.6,44.7,76.9,89.3,70.0,60.0
619,NOR,Oslo,2015,Norway,1298000.0,10.7522,59.9139,NOR,45.35,0.966,0.434,48.825,3.474,7.661,8.721,9.389,0.129,2424.96,0.161,0.115,0.123,0.084,0.672,4.11,2.543,13.745,23.833,0.447,0.129,0.79,0.489,2.643,4.583,0.086,0.028,0.2,0.203,0.7020000000000001,0.047,616.347,1311.9879999999996,331.44,98.268,58.29600000000001,0.086,0.247,0.159,0.636,0.16399999999999998,24.31,4.675,5.07,0.975,3.21,0.617,541.174,104071.926,1.367,5200000.0,396000000000.0,27.5,81.09100000000002,71.8,1.0,0.947,43.11483516483515,10.7522454,59.9138688,665929.5,454.0,0.947,27.5,71.8,90.0,86.0,84.65,52.1,43.8,98.1,92.1,48.2,81.7,89.4,75.0,60.0
620,NOR,Oslo,2016,Norway,1340422.0,10.7522,59.9139,NOR,44.473,-1.936,-0.878,49.159,4.686,10.537,8.469,9.362,0.126,2469.432,0.16,0.111,0.123,0.081,0.684,4.184,2.464,13.422,23.332,0.386,0.13,0.797,0.469,2.556,4.4430000000000005,0.07400000000000001,0.029,0.195,0.193,0.664,0.047,620.531,1335.32,344.862,100.733,58.981,0.085,0.245,0.16,0.637,0.159,23.81,4.534,4.99,0.95,3.22,0.613,549.2280000000002,104594.983,1.3730000000000002,5251000.0,400000000000.0,28.5,81.485,70.8,1.0,0.95,42.50138121546961,,,,,,,,,,,,,,,,,,,
621,NOR,Oslo,2017,Norway,1233.0,10.7522,59.9139,NOR,43.563,-2.047,-0.91,48.808,5.245,12.041,8.226,9.216,0.122,2512.995,0.159,,,,0.7659999999999999,4.285,2.302,13.701,22.149,0.361,0.145,0.809,0.435,2.587,4.182,0.068,0.03,0.182,0.193,0.57,0.052000000000000005,624.816,1357.469,358.5619999999999,103.035,59.747,0.084,0.244,0.161,0.635,0.155,,,,,,,,,,5296000.0,,27.0,81.87100000000002,74.0,1.0,0.954,41.8745205479452,10.7522454,59.9138688,665929.5,454.0,0.954,27.0,74.0,86.7,88.3,83.3,55.6,38.5,98.4,89.5,48.8,75.8,87.7,75.0,60.0
622,NOR,Oslo,2018,Norway,1125349.0,10.7522,59.9139,NOR,43.81800000000001,0.586,0.255,48.354,4.5360000000000005,10.353,8.209,9.058,0.12,2556.812,0.158,,,,0.73,4.208,2.189,13.419,22.903,0.369,0.13699999999999998,0.7879999999999999,0.41,2.514,4.291,0.069,0.029,0.187,0.179,0.51,0.048,629.024,1380.372,371.981,105.224,60.476000000000006,0.083,0.243,0.162,0.632,0.151,,,,,,,,,,5338000.0,,27.6,82.24799999999998,74.3,1.0,0.956,42.8997237569061,10.7522454,59.9138688,665929.5,454.0,0.956,27.6,74.3,86.4,93.6,86.0,56.4,29.2,97.8,90.4,54.6,73.9,87.9,75.0,60.0
623,NOR,Oslo,2019,Norway,1062543.0,10.7522,59.9139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.616,73.0,,,,,,,,,,,,,,,,,,,,,,
624,NOR,Trondheim,2019,Norway,489207.0,10.395,63.4305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.616,73.0,,,,,,,,,,,,,,,,,,,,,,
625,PER,Lima,2015,Peru,15432105.0,-77.0283,-12.0433,PER,48.69600000000001,-0.728,-0.35700000000000004,59.562,10.866,22.314,1.598,1.955,0.138,1678.67,0.111,0.142,0.174,0.173,4.105,3.089,0.264,16.245,24.994,,0.135,0.101,0.009000000000000001,0.5329999999999999,0.82,,0.021,0.21,0.24,0.073,0.287,104.234,1238.506,161.369,86.775,87.785,0.015,0.233,0.077,0.562,0.247,165.98,5.447,31.03,1.018,9.61,0.315,281.575,9240.742,0.823,30471000.0,342000000000.0,43.4,77.357,67.7,79.0,0.759,69.61708074534167,-77.042793,-12.046374,9120333.5,2672.0,0.759,43.4,67.7,40.0,38.0,30.13333333333334,78.6,88.5,95.1,67.7,63.4,83.9,87.0,70.0,60.0
626,PER,Lima,2016,Peru,15432105.0,-77.0283,-12.0433,PER,52.36,7.524,3.664,60.915,8.554,16.338,1.693,1.97,0.149,1731.03,0.112,0.147,0.172,0.177,3.98,3.213,0.136,17.088,27.943,,0.129,0.104,0.004,0.5529999999999999,0.904,,0.022,0.233,0.246,0.036000000000000004,0.272,107.447,1266.45,178.457,86.91,91.766,0.015,0.233,0.083,0.5489999999999999,0.248,168.85,5.46,31.38,1.015,9.69,0.313,296.63,9591.614,0.836,30926000.0,355000000000.0,43.6,77.539,67.4,79.0,0.765,,,,,,,,,,,,,,,,,,,,
627,PER,Lima,2017,Peru,15789438.0,-77.0283,-12.0433,PER,52.489,0.245,0.128,60.642,8.152999999999999,15.533,1.669,1.929,0.147,1783.5179999999998,0.113,,,,3.981,2.81,0.16899999999999998,14.457,31.072,,0.127,0.08900000000000001,0.005,0.46,0.988,,0.019,0.255,0.203,0.042,0.27,110.257,1297.522,192.914,87.079,95.746,0.015,0.233,0.087,0.537,0.249,,,,,,,,,,31444000.0,,43.3,77.72,68.9,79.0,0.767,,,,,,,,,,,,,,,,,,,,
628,PER,San Borja,2019,Peru,3123.0,-12.1078,-76.9989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,78.09899999999998,67.8,,,,,,,,,,,,,,,,,,,,,,
629,PER,San Isidro Lima,2017,Peru,318191.27,-77.0273,-12.0977,PER,52.489,0.245,0.128,60.642,8.152999999999999,15.533,1.669,1.929,0.147,1783.5179999999998,0.113,,,,3.981,2.81,0.16899999999999998,14.457,31.072,,0.127,0.08900000000000001,0.005,0.46,0.988,,0.019,0.255,0.203,0.042,0.27,110.257,1297.522,192.914,87.079,95.746,0.015,0.233,0.087,0.537,0.249,,,,,,,,,,31444000.0,,43.3,77.72,68.9,79.0,0.767,,,,,,,,,,,,,,,,,,,,
630,PER,San Isidro Lima,2018,Peru,135855.26,-77.0273,-12.0977,PER,54.21,3.28,1.722,62.631,8.421,15.534,1.695,1.958,0.149,1837.729,0.114,,,,3.981,2.491,0.16899999999999998,15.443,32.126999999999995,,0.124,0.078,0.005,0.483,1.004,,0.017,0.262,0.206,0.039,0.263,112.748,1329.649,208.357,87.24799999999998,99.727,0.015,0.234,0.091,0.524,0.249,,,,,,,,,,31989000.0,,42.4,77.907,68.7,79.0,0.7709999999999999,,,,,,,,,,,,,,,,,,,,
631,PHL,Batangas,2016,Philippines,457288.0,121.05799999999999,13.7565,PHL,122.237,9.001,10.094,142.953,20.716,16.947,1.179,1.379,0.34700000000000003,2832.071,0.183,0.156,0.182,0.251,9.569,51.487,,7.6320000000000014,53.549,,0.092,0.4970000000000001,,0.07400000000000001,0.517,,0.358,0.447,0.11,,0.654,551.42,1987.372,97.038,,196.242,0.076,0.365,0.045,,0.53,149.41,1.4409999999999998,65.47,0.632,13.45,0.13,486.506,4693.103,0.62,103664000.0,785000000000.0,,46.475,63.1,107.0,0.7040000000000001,,,,,,,,,,,,,,,,,,,,
632,PHL,Batangas,2017,Philippines,657636.0,121.05799999999999,13.7565,PHL,134.519,10.047,12.282,152.572,18.053,13.421,1.279,1.4509999999999998,0.377,2966.59,0.188,,,,9.569,61.632,,7.53,55.788,,0.091,0.586,,0.07200000000000001,0.53,,0.428,0.458,0.106,,0.648,613.052,2043.16,104.567,,205.81,0.08199999999999999,0.3670000000000001,0.047,,0.534,,,,,,,,,,105173000.0,,,46.682,65.6,107.0,0.708,,121.058308,13.756465,343314.0,285.0,0.708,44.6,65.6,49.2,38.7,37.1,78.9,89.4,97.2,62.6,57.2,80.6,76.4,60.0,60.0
633,PHL,Batangas,2019,Philippines,172070.0,121.05799999999999,13.7565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.149,63.8,,,,,,,,,,,,,,,,,,,,,,
634,PHL,CagayanOro,2019,Philippines,428467.45,124.632,8.45423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.149,63.8,,,,,,,,,,,,,,,,,,,,,,
635,PHL,Makati,2016,Philippines,1660370.0,121.024445,14.554729,PHL,122.237,9.001,10.094,142.953,20.716,16.947,1.179,1.379,0.34700000000000003,2832.071,0.183,0.156,0.182,0.251,9.569,51.487,,7.6320000000000014,53.549,,0.092,0.4970000000000001,,0.07400000000000001,0.517,,0.358,0.447,0.11,,0.654,551.42,1987.372,97.038,,196.242,0.076,0.365,0.045,,0.53,149.41,1.4409999999999998,65.47,0.632,13.45,0.13,486.506,4693.103,0.62,103664000.0,785000000000.0,,46.475,63.1,107.0,0.7040000000000001,,,,,,,,,,,,,,,,,,,,
636,PHL,Makati,2017,Philippines,462586.0,121.024445,14.554729,PHL,134.519,10.047,12.282,152.572,18.053,13.421,1.279,1.4509999999999998,0.377,2966.59,0.188,,,,9.569,61.632,,7.53,55.788,,0.091,0.586,,0.07200000000000001,0.53,,0.428,0.458,0.106,,0.648,613.052,2043.16,104.567,,205.81,0.08199999999999999,0.3670000000000001,0.047,,0.534,,,,,,,,,,105173000.0,,,46.682,65.6,107.0,0.708,,,,,,,,,,,,,,,,,,,,
637,PHL,Muntinlupa,2019,Philippines,1216253.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.149,63.8,,,,,,,,,,,,,,,,,,,,,,
638,PHL,Paranaque,2017,Philippines,788108.0,121.02,14.4793,PHL,134.519,10.047,12.282,152.572,18.053,13.421,1.279,1.4509999999999998,0.377,2966.59,0.188,,,,9.569,61.632,,7.53,55.788,,0.091,0.586,,0.07200000000000001,0.53,,0.428,0.458,0.106,,0.648,613.052,2043.16,104.567,,205.81,0.08199999999999999,0.3670000000000001,0.047,,0.534,,,,,,,,,,105173000.0,,,46.682,65.6,107.0,0.708,,,,,,,,,,,,,,,,,,,,
639,PHL,Quezon,2019,Philippines,8014366.0,120.86200000000001,15.6835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.149,63.8,,,,,,,,,,,,,,,,,,,,,,
640,PHL,Quezon,2020,Philippines,8014366.0,120.86200000000001,15.6835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5,,,,,,,,,,,,,,,,,,,,,,
641,POL,Warsaw,2013,Poland,13304435.0,21.0122,52.2297,POL,322.225,-1.263,-4.123,302.87,-19.355,-6.0070000000000014,8.445,7.937,0.921,25616.647,1.781,0.353,0.332,0.28300000000000003,5.874,214.321,4.791,30.684,62.593,3.962,0.154,5.617000000000001,0.126,0.804,1.64,0.104,1.436,0.5379999999999999,0.469,1.3730000000000002,0.412,21667.643,2448.815,951.212,78.506,366.395,3.164,0.482,0.487,0.5329999999999999,1.122,348.12,9.123,47.68,1.25,21.03,0.551,1137.594,29812.715,1.247,38158000.0,912000000000.0,33.1,60.529,66.0,35.0,0.856,48.01205479452053,,,,,,,,,,,,,,,,,,,
642,POL,Warsaw,2015,Poland,12706696.0,21.0122,52.2297,POL,313.099,1.025,3.178,289.411,-23.688,-7.566,8.232000000000001,7.609,0.889,26239.667,1.739,0.321,0.297,0.28300000000000003,6.3420000000000005,201.656,4.7410000000000005,30.509,65.73100000000001,4.121,0.16699999999999998,5.3020000000000005,0.125,0.802,1.7280000000000002,0.108,1.379,0.552,0.451,1.31,0.444,22072.305,2576.859,1011.058,87.944,379.193,3.09,0.484,0.485,0.569,1.0659999999999998,338.94,8.912,47.49,1.249,20.68,0.544,1107.689,29123.658,1.136,38034000.0,975000000000.0,31.8,60.278,68.6,35.0,0.863,50.995879120879096,,,,,,,,,,,,,,,,,,,
643,POL,Warsaw,2016,Poland,11721774.0,21.0122,52.2297,POL,324.011,3.485,10.912,289.753,-34.259,-10.573,8.529,7.627000000000002,0.92,26563.678,1.72,0.324,0.29,0.28,6.53,202.109,4.548,32.301,73.997,4.5280000000000005,0.172,5.32,0.12,0.85,1.948,0.119,1.4069999999999998,0.618,0.465,1.224,0.446,22274.414,2650.855,1043.359,92.491,385.723,3.056,0.487,0.484,0.585,1.041,349.76,9.207,46.8,1.232,21.63,0.569,1156.2,30435.136,1.156,37989000.0,1000000000000.0,31.2,60.178,69.3,35.0,0.8690000000000001,49.86546961325968,21.0122287,52.2296756,1695805.75,517.0,0.8690000000000001,31.2,69.3,65.0,61.0,58.0,75.5,46.5,76.1,68.7,58.0,85.2,88.0,75.0,70.0
644,POL,Warsaw,2017,Poland,11721774.0,21.0122,52.2297,POL,337.34,4.114,13.329,297.51,-39.83,-11.807,8.888,7.838999999999999,0.945,26901.018,1.703,,,,6.996,203.61,4.657,34.015,83.6,4.461,0.184,5.365,0.123,0.8959999999999999,2.2030000000000003,0.118,1.413,0.687,0.478,1.153,0.474,22478.024,2734.455,1077.374,97.149,392.719,3.024,0.4920000000000001,0.484,0.599,1.019,,,,,,,,,,37953000.0,,29.7,60.105,68.3,35.0,0.873,49.206575342465754,,,,,,,,,,,,,,,,,,,
645,POL,Warsaw,2018,Poland,11434461.0,21.0122,52.2297,POL,337.706,0.108,0.365,299.4890000000001,-38.217,-11.317,8.905,7.898,0.927,27238.724,1.685,,,,7.655,199.847,4.847,34.286,86.54700000000003,4.523,0.202,5.27,0.128,0.904,2.282,0.119,1.367,0.706,0.458,1.129,0.505,22677.871,2821.002,1111.66,101.996,400.374,2.992,0.496,0.483,0.613,1.0,,,,,,,,,,37922000.0,,30.2,60.058,68.5,35.0,0.877,51.297506925207784,,,,,,,,,,,,,,,,,,,
646,POL,Warsaw,2019,Poland,13146055.0,21.0122,52.2297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.037,67.8,,,,,,,,,,,,,,,,,,,,,,
647,POL,Wroclaw,2017,Poland,4065219.0,17.0385,51.1079,POL,337.34,4.114,13.329,297.51,-39.83,-11.807,8.888,7.838999999999999,0.945,26901.018,1.703,,,,6.996,203.61,4.657,34.015,83.6,4.461,0.184,5.365,0.123,0.8959999999999999,2.2030000000000003,0.118,1.413,0.687,0.478,1.153,0.474,22478.024,2734.455,1077.374,97.149,392.719,3.024,0.4920000000000001,0.484,0.599,1.019,,,,,,,,,,37953000.0,,29.7,60.105,68.3,35.0,0.873,,17.038538,51.107885,638319.6666666665,283.3,0.873,29.7,68.3,60.8,55.5,58.0,76.0,46.9,76.1,67.8,61.5,84.7,87.0,75.0,70.0
648,POL,Wroclaw,2018,Poland,4700007.0,17.0385,51.1079,POL,337.706,0.108,0.365,299.4890000000001,-38.217,-11.317,8.905,7.898,0.927,27238.724,1.685,,,,7.655,199.847,4.847,34.286,86.54700000000003,4.523,0.202,5.27,0.128,0.904,2.282,0.119,1.367,0.706,0.458,1.129,0.505,22677.871,2821.002,1111.66,101.996,400.374,2.992,0.496,0.483,0.613,1.0,,,,,,,,,,37922000.0,,30.2,60.058,68.5,35.0,0.877,,,,,,,,,,,,,,,,,,,,
649,POL,Wroclaw,2019,Poland,4654742.0,17.0385,51.1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.037,67.8,,,,,,,,,,,,,,,,,,,,,,
650,PRT,Agueda,2016,Portugal,258882.0,-8.44582,40.5753,PRT,50.456,-3.516,-1.838,54.81800000000001,4.362,8.646,4.886,5.309,0.14300000000000002,2416.797,0.156,0.177,0.192,0.166,2.297,10.832,1.105,9.818,25.564,0.84,0.222,1.0490000000000002,0.107,0.951,2.476,0.081,0.075,0.214,0.141,0.298,0.157,620.18,1447.7020000000002,161.641,15.836,150.138,0.085,0.266,0.075,0.1,0.405,69.39,6.72,11.66,1.129,3.32,0.322,304.59,29497.346,1.069,10326000.0,285000000000.0,35.2,64.086,65.1,38.0,0.855,,,,,,,,,,,,,,,,,,,,
651,PRT,Barreiro,2015,Portugal,284933.0,-9.07907,38.6608,PRT,52.294,9.063,4.346,56.581,4.287,8.198,5.044,5.457000000000002,0.149,2366.341,0.157,0.18600000000000005,0.201,0.181,2.9210000000000003,12.575,1.173,9.11,25.647,0.8690000000000001,0.282,1.213,0.113,0.879,2.474,0.084,0.086,0.215,0.135,0.324,0.205,609.3480000000002,1422.138,151.82299999999995,14.731,147.84,0.085,0.267,0.073,0.095,0.415,69.23,6.6770000000000005,11.5,1.109,3.24,0.312,288.248,27801.707,1.026,10368000.0,281000000000.0,35.5,63.514,65.3,38.0,0.8540000000000001,,,,,,,,,,,,,,,,,,,,
652,PRT,Barreiro,2016,Portugal,290849.0,-9.07907,38.6608,PRT,50.456,-3.516,-1.838,54.81800000000001,4.362,8.646,4.886,5.309,0.14300000000000002,2416.797,0.156,0.177,0.192,0.166,2.297,10.832,1.105,9.818,25.564,0.84,0.222,1.0490000000000002,0.107,0.951,2.476,0.081,0.075,0.214,0.141,0.298,0.157,620.18,1447.7020000000002,161.641,15.836,150.138,0.085,0.266,0.075,0.1,0.405,69.39,6.72,11.66,1.129,3.32,0.322,304.59,29497.346,1.069,10326000.0,285000000000.0,35.2,64.086,65.1,38.0,0.855,,-9.079072,38.660815,78764.0,33.0,0.855,35.2,65.1,70.0,63.0,69.25714285714285,60.5,24.8,42.73571428571429,85.3,43.5,85.7,88.0,70.0,60.0
653,PRT,Barreiro,2017,Portugal,286477.0,-9.07907,38.6608,PRT,54.72,8.452,4.2639999999999985,57.917,3.197,5.843,5.318,5.629,0.153,2471.5170000000007,0.156,,,,2.531,11.903,1.1840000000000002,12.31,25.924,0.868,0.246,1.157,0.115,1.196,2.52,0.084,0.083,0.213,0.173,0.293,0.171,632.0830000000002,1473.626,173.95,17.021,152.668,0.085,0.265,0.078,0.105,0.396,,,,,,,,,,10289000.0,,33.8,64.652,62.6,38.0,0.858,,,,,,,,,,,,,,,,,,,,
654,PRT,Braga,2019,Portugal,194352.0,-8.43821,41.5337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.764,65.3,,,,,,,,,,,,,,,,,,,,,,
655,PRT,CamaraLobos,2018,Portugal,18052.325593999998,-16.9833,32.6333,PRT,51.482,-5.916,-3.237,56.655,5.172999999999999,10.047,5.02,5.524,0.141,2522.999,0.156,,,,2.251,10.389,1.128,11.328,25.458,0.928,0.219,1.013,0.11,1.105,2.482,0.09,0.071,0.208,0.151,0.263,0.149,642.472,1499.0839999999996,185.278,18.149,154.91899999999995,0.085,0.264,0.081,0.109,0.387,,,,,,,,,,10256000.0,,33.5,65.211,63.4,38.0,0.86,,,,,,,,,,,,,,,,,,,,
656,PRT,Cascais,2014,Portugal,565382.0,-9.42229,38.696999999999996,PRT,47.948,-0.443,-0.213,54.79600000000001,6.848,14.281,4.602,5.26,0.136,2314.047,0.157,0.174,0.199,0.165,3.096,10.328,1.056,7.643,24.982,0.8440000000000001,0.297,0.991,0.101,0.7340000000000001,2.398,0.081,0.069,0.213,0.116,0.293,0.209,596.773,1396.491,142.713,13.559,144.91899999999995,0.085,0.269,0.071,0.09,0.424,64.92,6.232,11.41,1.095,3.21,0.308,290.148,27850.672,1.051,10418000.0,276000000000.0,35.6,62.93600000000001,63.5,38.0,0.847,,,,,,,,,,,,,,,,,,,,
657,PRT,Cascais,2015,Portugal,565382.0,-9.42229,38.696999999999996,PRT,52.294,9.063,4.346,56.581,4.287,8.198,5.044,5.457000000000002,0.149,2366.341,0.157,0.18600000000000005,0.201,0.181,2.9210000000000003,12.575,1.173,9.11,25.647,0.8690000000000001,0.282,1.213,0.113,0.879,2.474,0.084,0.086,0.215,0.135,0.324,0.205,609.3480000000002,1422.138,151.82299999999995,14.731,147.84,0.085,0.267,0.073,0.095,0.415,69.23,6.6770000000000005,11.5,1.109,3.24,0.312,288.248,27801.707,1.026,10368000.0,281000000000.0,35.5,63.514,65.3,38.0,0.8540000000000001,,-9.422294500000001,38.6970565,210298.0,97.0,0.8540000000000001,35.5,65.3,70.0,62.0,69.25714285714285,61.1,28.8,42.73571428571429,87.5,42.9,82.8,88.0,70.0,60.0
658,PRT,Cascais,2016,Portugal,565382.0,-9.42229,38.696999999999996,PRT,50.456,-3.516,-1.838,54.81800000000001,4.362,8.646,4.886,5.309,0.14300000000000002,2416.797,0.156,0.177,0.192,0.166,2.297,10.832,1.105,9.818,25.564,0.84,0.222,1.0490000000000002,0.107,0.951,2.476,0.081,0.075,0.214,0.141,0.298,0.157,620.18,1447.7020000000002,161.641,15.836,150.138,0.085,0.266,0.075,0.1,0.405,69.39,6.72,11.66,1.129,3.32,0.322,304.59,29497.346,1.069,10326000.0,285000000000.0,35.2,64.086,65.1,38.0,0.855,,,,,,,,,,,,,,,,,,,,
659,PRT,Cascais,2017,Portugal,565382.0,-9.42229,38.696999999999996,PRT,54.72,8.452,4.2639999999999985,57.917,3.197,5.843,5.318,5.629,0.153,2471.5170000000007,0.156,,,,2.531,11.903,1.1840000000000002,12.31,25.924,0.868,0.246,1.157,0.115,1.196,2.52,0.084,0.083,0.213,0.173,0.293,0.171,632.0830000000002,1473.626,173.95,17.021,152.668,0.085,0.265,0.078,0.105,0.396,,,,,,,,,,10289000.0,,33.8,64.652,62.6,38.0,0.858,,,,,,,,,,,,,,,,,,,,
